//X Y Z R G B
60800
0.24039131 0.24400622 2.00357914 78 78 78
0.24401234 0.24401234 2.00362945 76 76 76
0.24763353 0.24401845 2.00367951 75 75 75
0.25140309 0.24416848 2.00491142 71 71 71
0.25541165 0.24454306 2.00798726 66 66 65
0.25943252 0.24491882 2.01107264 59 59 59
0.26346573 0.24529567 2.01416707 50 50 50
0.26751140 0.24567372 2.01727128 44 44 44
0.27293167 0.24728706 2.03051877 37 37 37
0.27891240 0.24935877 2.04752994 28 28 28
0.28361067 0.25024471 2.05480456 42 42 42
0.28450719 0.24779660 2.03470254 56 56 56
0.28689763 0.24669540 2.02566051 70 70 70
0.28926691 0.24560398 2.01669860 83 83 83
0.29206628 0.24490029 2.01092052 91 91 91
0.29535595 0.24461995 2.00861859 101 101 101
0.29863805 0.24434023 2.00632167 103 103 103
0.30191267 0.24406113 2.00402999 103 103 103
0.30531451 0.24389029 2.00262713 102 102 102
0.30893505 0.24389608 2.00267482 101 101 101
0.31255579 0.24390192 2.00272274 101 101 101
0.31617671 0.24390776 2.00277066 101 101 101
0.31979778 0.24391356 2.00281835 104 104 103
0.32341906 0.24391940 2.00286627 104 104 103
0.32704049 0.24392524 2.00291419 102 102 102
0.33066207 0.24393104 2.00296187 101 101 101
0.33428389 0.24393688 2.00300980 102 102 102
0.33790585 0.24394272 2.00305772 103 103 103
0.34152794 0.24394852 2.00310540 102 102 101
0.34515023 0.24395436 2.00315332 99 99 99
0.34877267 0.24396017 2.00320101 97 97 97
0.35239533 0.24396600 2.00324893 99 99 99
0.35601816 0.24397184 2.00329685 98 98 98
0.35964116 0.24397768 2.00334477 97 97 97
0.36326435 0.24398351 2.00339270 94 94 94
0.36688766 0.24398932 2.00344038 91 91 91
0.37051117 0.24399516 2.00348830 99 99 99
0.37413487 0.24400099 2.00353622 91 91 91
0.37775868 0.24400680 2.00358391 90 90 90
0.38138276 0.24401267 2.00363207 89 89 89
0.38500693 0.24401848 2.00367975 88 88 88
0.38863131 0.24402431 2.00372767 92 92 92
0.39225587 0.24403015 2.00377560 88 88 88
0.39616519 0.24421142 2.00526404 83 83 83
0.40020132 0.24446687 2.00736165 75 75 75
0.40424585 0.24472283 2.00946331 66 66 66
0.40829888 0.24497932 2.01156950 58 58 58
0.11574937 0.33739710 2.72998428 83 83 83
0.11593690 0.32415009 2.62279868 73 73 73
0.11736137 0.31526485 2.55090547 76 76 76
0.11846274 0.30621502 2.47768044 79 79 79
0.11950267 0.29767027 2.40854239 81 81 81
0.12048612 0.28958943 2.34315777 83 83 83
0.12154884 0.28224054 2.28369546 84 84 84
0.12321329 0.27672493 2.23906708 85 85 85
0.12481395 0.27142081 2.19614983 86 86 86
0.12654941 0.26672721 2.15817237 87 87 87
0.12839077 0.26253039 2.12421465 88 88 88
0.13017510 0.25846362 2.09130907 89 89 89
0.13190499 0.25452089 2.05940723 90 90 90
0.13455346 0.25251815 2.04320240 94 94 93
0.13769275 0.25151876 2.03511596 97 97 97
0.14080526 0.25052366 2.02706432 97 97 97
0.14389323 0.24953637 2.01907587 97 97 97
0.14721268 0.24898936 2.01464987 98 98 98
0.15066105 0.24868149 2.01215887 93 93 93
0.15410088 0.24837437 2.00967383 93 93 93
0.15753224 0.24806800 2.00719500 94 94 94
0.16095513 0.24776238 2.00472212 96 96 96
0.16438581 0.24748193 2.00245285 96 96 96
0.16800289 0.24748811 2.00250292 93 93 93
0.17162016 0.24749434 2.00255322 93 93 93
0.17523760 0.24750052 2.00260329 92 92 92
0.17885521 0.24750671 2.00265336 91 91 90
0.18247303 0.24751292 2.00270367 91 91 91
0.18609102 0.24751912 2.00275373 91 91 91
0.18970917 0.24752530 2.00280380 89 89 89
0.19332753 0.24753152 2.00285411 88 88 88
0.19694608 0.24753773 2.00290442 87 87 87
0.20056479 0.24754393 2.00295448 83 83 83
0.20418367 0.24755011 2.00300455 82 82 82
0.20780276 0.24755633 2.00305486 85 85 85
0.21142203 0.24756254 2.00310516 85 85 85
0.21504146 0.24756874 2.00315523 84 84 84
0.21866108 0.24757496 2.00320554 84 84 84
0.22228090 0.24758117 2.00325584 83 83 83
0.22590087 0.24758735 2.00330591 80 80 80
0.22952105 0.24759358 2.00335622 79 79 79
0.23314138 0.24759977 2.00340629 78 78 78
0.23676193 0.24760598 2.00345659 76 76 76
0.24038261 0.24761216 2.00350666 75 75 75
0.24400349 0.24761836 2.00355673 75 75 75
0.24762458 0.24762458 2.00360703 74 74 74
0.25140238 0.24778508 2.00490570 70 70 70
0.25541091 0.24816522 2.00798154 66 66 66
0.25943175 0.24854651 2.01106668 57 57 57
0.26346499 0.24892898 2.01416135 50 50 50
0.26751062 0.24931262 2.01726556 45 45 45
0.27297086 0.25098661 2.03081036 36 36 36
0.27895278 0.25308961 2.04782629 27 27 27
0.28361070 0.25395209 2.05480480 42 42 41
0.28449708 0.25145873 2.03463030 55 55 55
0.28682259 0.25028467 2.02513075 69 69 69
0.28912643 0.24912150 2.01571918 81 81 81
0.29195118 0.24843051 2.01012802 88 88 88
0.29522890 0.24813716 2.00775456 95 95 95
0.29850352 0.24784836 2.00541782 96 96 96
0.30177680 0.24756540 2.00312829 97 97 97
0.30508983 0.24732134 2.00115347 95 95 95
0.30870774 0.24732727 2.00120139 95 95 95
0.31232581 0.24733315 2.00124907 95 95 95
0.31594405 0.24733905 2.00129676 94 94 94
0.31956244 0.24734494 2.00134444 95 95 94
0.32318106 0.24735087 2.00139236 94 94 93
0.32679981 0.24735676 2.00144005 94 94 94
0.33041877 0.24736267 2.00148797 96 96 96
0.33403784 0.24736857 2.00153565 94 94 94
0.33765712 0.24737446 2.00158334 94 94 94
0.34127659 0.24738039 2.00163126 94 94 94
0.34489620 0.24738628 2.00167894 94 94 93
0.34851599 0.24739218 2.00172663 91 91 91
0.35213599 0.24739809 2.00177455 92 92 92
0.35575610 0.24740399 2.00182223 92 92 92
0.35937643 0.24740991 2.00187016 91 91 91
0.36299691 0.24741581 2.00191784 89 89 89
0.36661759 0.24742173 2.00196576 83 83 83
0.37023842 0.24742763 2.00201344 87 87 87
0.37385941 0.24743351 2.00206113 85 85 85
0.37748060 0.24743944 2.00210905 83 83 83
0.38110197 0.24744536 2.00215697 82 82 81
0.38472348 0.24745126 2.00220466 79 79 79
0.38834521 0.24745718 2.00225258 84 84 84
0.39196706 0.24746308 2.00230026 82 82 82
0.39586067 0.24763887 2.00372267 77 78 77
0.39989331 0.24789767 2.00581670 70 70 70
0.40395156 0.24816754 2.00800037 60 60 60
0.40802512 0.24844196 2.01022077 53 53 53
0.41210774 0.24871700 2.01244617 85 85 85
0.11572349 0.34224606 2.72937393 82 82 82
0.11594502 0.32890525 2.62298250 73 73 73
0.11727277 0.31962579 2.54897976 75 75 75
0.11837588 0.31045750 2.47586370 79 79 79
0.11941749 0.30180055 2.40682554 80 80 80
0.12040256 0.29361326 2.34153271 83 83 83
0.12149509 0.28623420 2.28268552 83 83 83
0.12315987 0.28064299 2.23809624 84 84 84
0.12476087 0.27526602 2.19521570 86 86 86
0.12654777 0.27061754 2.15814447 87 87 87
0.12838915 0.26635957 2.12418771 88 88 88
0.13017347 0.26223353 2.09128284 89 89 89
0.13190335 0.25823331 2.05938172 89 89 89
0.13454933 0.25619668 2.04313970 92 92 91
0.13768867 0.25518298 2.03505564 96 96 96
0.14080109 0.25417340 2.02700424 97 97 97
0.14388900 0.25317177 2.01901650 98 98 97
0.14720768 0.25261566 2.01458144 99 99 99
0.15065593 0.25230330 2.01209044 98 98 98
0.15409565 0.25199172 2.00960565 99 99 98
0.15752691 0.25168091 2.00712705 93 93 93
0.16094969 0.25137088 2.00465441 97 97 97
0.16437985 0.25108573 2.00238037 96 96 96
0.16799681 0.25109199 2.00243044 93 93 93
0.17161395 0.25109830 2.00248075 92 92 92
0.17523125 0.25110459 2.00253081 91 91 91
0.17884874 0.25111085 2.00258088 88 88 88
0.18246643 0.25111717 2.00263119 90 90 90
0.18608430 0.25112349 2.00268149 91 91 91
0.18970233 0.25112975 2.00273156 89 89 89
0.19332054 0.25113603 2.00278163 87 87 87
0.19693896 0.25114235 2.00283194 88 88 88
0.20055753 0.25114861 2.00288200 84 84 83
0.20417631 0.25115493 2.00293231 84 84 83
0.20779525 0.25116122 2.00298238 86 86 86
0.21141438 0.25116751 2.00303268 85 85 85
0.21503368 0.25117379 2.00308275 83 83 83
0.21865317 0.25118011 2.00313306 83 83 83
0.22227284 0.25118637 2.00318313 84 84 84
0.22589268 0.25119266 2.00323319 81 81 81
0.22951272 0.25119898 2.00328350 81 81 81
0.23313291 0.25120524 2.00333357 81 81 81
0.23675333 0.25121155 2.00338387 76 76 76
0.24037392 0.25121784 2.00343418 75 75 75
0.24399467 0.25122413 2.00348425 75 75 75
0.24761562 0.25123045 2.00353456 73 73 73
0.25140166 0.25140166 2.00489998 71 71 70
0.25541019 0.25178733 2.00797582 62 62 62
0.25943100 0.25217420 2.01106095 57 57 57
0.26346421 0.25256225 2.01415563 51 51 50
0.26750985 0.25295147 2.01725960 46 46 46
0.27301005 0.25468722 2.03110194 35 35 35
0.27899319 0.25682154 2.04812288 27 27 27
0.28361073 0.25765944 2.05480504 41 41 41
0.28449708 0.25512967 2.03463030 55 55 55
0.28682259 0.25393847 2.02513075 69 69 69
0.28912646 0.25275835 2.01571941 80 80 80
0.29195118 0.25205722 2.01012802 89 89 89
0.29522890 0.25175962 2.00775456 94 94 94
0.29849887 0.25146267 2.00538659 94 94 94
0.30176115 0.25116646 2.00302434 97 97 97
0.30504736 0.25089696 2.00087500 97 97 97
0.30866516 0.25090325 2.00092530 96 96 96
0.31228313 0.25090957 2.00097561 95 95 95
0.31590128 0.25091588 2.00102592 94 94 94
0.31951961 0.25092217 2.00107622 92 92 92
0.32313812 0.25092849 2.00112653 92 92 92
0.32675683 0.25093481 2.00117683 93 93 93
0.33037570 0.25094110 2.00122714 95 95 95
0.33399478 0.25094742 2.00127745 89 89 89
0.33761400 0.25095373 2.00132775 91 91 91
0.34123343 0.25096002 2.00137806 93 93 92
0.34485304 0.25096634 2.00142837 92 92 92
0.34847280 0.25097266 2.00147867 90 90 90
0.35209277 0.25097895 2.00152898 89 89 89
0.35571292 0.25098526 2.00157928 89 89 89
0.35933331 0.25099161 2.00162983 88 88 88
0.36295378 0.25099787 2.00167990 87 87 87
0.36657450 0.25100422 2.00173044 86 86 86
0.37019539 0.25101054 2.00178075 82 82 82
0.37381643 0.25101683 2.00183105 84 84 84
0.37743768 0.25102314 2.00188136 84 84 84
0.38105908 0.25102946 2.00193167 82 82 82
0.38468075 0.25103578 2.00198221 85 85 85
0.38830253 0.25104210 2.00203252 84 84 84
0.39192450 0.25104842 2.00208282 81 81 81
0.39583164 0.25123560 2.00357580 77 77 77
0.39988732 0.25151286 2.00578666 69 69 69
0.40395188 0.25179064 2.00800204 58 58 58
0.40802550 0.25206909 2.01022267 54 54 54
0.41210812 0.25234815 2.01244807 86 86 86
0.11571893 0.34715679 2.72926641 80 80 80
0.11595313 0.33366105 2.62316608 73 73 73
0.11718430 0.32398012 2.54705667 75 75 75
0.11828914 0.31469375 2.47404957 78 78 78
0.11933243 0.30592492 2.40511107 80 80 80
0.12031912 0.29763150 2.33991003 82 82 82
0.12144139 0.29022431 2.28167653 83 83 83
0.12310649 0.28455764 2.23712635 84 84 84
0.12470783 0.27910799 2.19428253 86 86 86
0.12654613 0.27450776 2.15811658 87 87 87
0.12838751 0.27018863 2.12416053 87 87 87
0.13017184 0.26600334 2.09125662 88 88 88
0.13190173 0.26194569 2.05935645 89 89 89
0.13454521 0.25987497 2.04307699 90 90 90
0.13768460 0.25884703 2.03499556 95 95 95
0.14079694 0.25782299 2.02694464 96 96 96
0.14388476 0.25680700 2.01895714 97 97 97
0.14720269 0.25624171 2.01451302 98 98 98
0.15065081 0.25592488 2.01202226 100 100 100
0.15409043 0.25560883 2.00953746 100 100 100
0.15752158 0.25529358 2.00705910 95 95 95
0.16094425 0.25497910 2.00458670 96 96 96
0.16437390 0.25468925 2.00230789 96 96 96
0.16799074 0.25469565 2.00235820 93 93 93
0.17160773 0.25470200 2.00240827 92 92 92
0.17522492 0.25470838 2.00245833 90 90 90
0.17884229 0.25471479 2.00250864 89 89 89
0.18245983 0.25472113 2.00255871 90 90 90
0.18607756 0.25472754 2.00260901 89 89 88
0.18969546 0.25473392 2.00265908 88 88 88
0.19331354 0.25474027 2.00270915 86 86 86
0.19693182 0.25474668 2.00275946 86 86 86
0.20055029 0.25475308 2.00280976 89 89 89
0.20416892 0.25475946 2.00285983 88 88 88
0.20778772 0.25476581 2.00290990 87 87 87
0.21140674 0.25477222 2.00296021 85 85 85
0.21502590 0.25477859 2.00301027 82 82 82
0.21864527 0.25478497 2.00306058 79 79 79
0.22226480 0.25479135 2.00311065 80 80 80
0.22588450 0.25479773 2.00316072 82 82 82
0.22950442 0.25480410 2.00321102 79 79 79
0.23312448 0.25481048 2.00326109 82 82 82
0.23674476 0.25481689 2.00331140 78 78 78
0.24036522 0.25482330 2.00336170 78 78 78
0.24398583 0.25482965 2.00341177 75 75 75
0.24760666 0.25483605 2.00346208 73 73 73
0.25140095 0.25501823 2.00489426 69 69 69
0.25540945 0.25540945 2.00797009 61 61 61
0.25943029 0.25580189 2.01105523 58 58 57
0.26346344 0.25619549 2.01414967 49 49 49
0.26750907 0.25659034 2.01725388 46 46 46
0.27304924 0.25838888 2.03139353 34 34 34
0.27903354 0.26055449 2.04841924 29 29 29
0.28361079 0.26136678 2.05480528 40 40 40
0.28449708 0.25880057 2.03463030 55 55 55
0.28682259 0.25759226 2.02513075 69 69 69
0.28912646 0.25639516 2.01571941 81 81 81
0.29195121 0.25568399 2.01012826 89 89 89
0.29522890 0.25538203 2.00775456 95 95 94
0.29849890 0.25508088 2.00538683 94 94 93
0.30176118 0.25478041 2.00302458 96 96 96
0.30504736 0.25450698 2.00087500 95 95 95
0.30866516 0.25451338 2.00092530 95 95 95
0.31228313 0.25451979 2.00097561 93 93 93
0.31590128 0.25452617 2.00102592 93 93 93
0.31951961 0.25453258 2.00107622 92 92 92
0.32313812 0.25453898 2.00112653 93 93 93
0.32675683 0.25454536 2.00117683 94 94 94
0.33037570 0.25455177 2.00122714 92 92 92
0.33399478 0.25455818 2.00127745 91 91 91
0.33761400 0.25456458 2.00132775 91 91 91
0.34123343 0.25457096 2.00137806 91 91 91
0.34485304 0.25457737 2.00142837 90 90 90
0.34847280 0.25458378 2.00147867 87 87 87
0.35209277 0.25459015 2.00152898 91 91 91
0.35571292 0.25459656 2.00157928 90 90 90
0.35933331 0.25460300 2.00162983 88 88 88
0.36295378 0.25460935 2.00167990 87 87 87
0.36657450 0.25461578 2.00173044 87 87 87
0.37019539 0.25462219 2.00178075 87 87 87
0.37381643 0.25462860 2.00183105 85 85 85
0.37743768 0.25463498 2.00188136 81 81 81
0.38105908 0.25464138 2.00193167 78 78 78
0.38468075 0.25464782 2.00198221 82 82 82
0.38830253 0.25465420 2.00203252 81 81 81
0.39192450 0.25466061 2.00208282 80 80 80
0.39583197 0.25485072 2.00357747 77 77 77
0.39988765 0.25513193 2.00578833 69 69 69
0.40395221 0.25541374 2.00800371 60 60 60
0.40802583 0.25569621 2.01022434 55 55 55
0.41210845 0.25597927 2.01244974 85 85 85
0.11571437 0.35206714 2.72915888 80 80 79
0.11592215 0.33830342 2.62246513 72 72 72
0.11709596 0.32832789 2.54513669 75 75 75
0.11820252 0.31892377 2.47223783 78 78 78
0.11924747 0.31004342 2.40339899 80 80 80
0.12023579 0.30164418 2.33828950 82 82 82
0.12138774 0.29421094 2.28066850 83 83 83
0.12305316 0.28846890 2.23615718 83 83 83
0.12465484 0.28294668 2.19335008 85 85 85
0.12654451 0.27839789 2.15808868 87 87 87
0.12838586 0.27401760 2.12413335 87 87 87
0.13017021 0.26977304 2.09123039 88 88 88
0.13190010 0.26565793 2.05933094 89 89 89
0.13454106 0.26355302 2.04301405 90 90 90
0.13768052 0.26251084 2.03493524 95 95 95
0.14079279 0.26147231 2.02688479 96 96 96
0.14388053 0.26044199 2.01889777 97 97 96
0.14719768 0.25986752 2.01444459 97 97 96
0.15064572 0.25954622 2.01195407 94 94 94
0.15408522 0.25922573 2.00946951 96 96 96
0.15751624 0.25890601 2.00699115 95 95 95
0.16093881 0.25858709 2.00451899 96 96 96
0.16436796 0.25829250 2.00223541 92 92 92
0.16798466 0.25829899 2.00228572 89 89 89
0.17160152 0.25830546 2.00233579 89 89 89
0.17521857 0.25831190 2.00238585 91 91 91
0.17883581 0.25831839 2.00243616 92 92 92
0.18245323 0.25832486 2.00248623 91 91 90
0.18607083 0.25833136 2.00253654 86 86 86
0.18968859 0.25833780 2.00258660 88 88 88
0.19330657 0.25834429 2.00263691 88 88 88
0.19692470 0.25835076 2.00268698 84 84 83
0.20054303 0.25835726 2.00273728 88 88 88
0.20416152 0.25836369 2.00278735 87 87 87
0.20778020 0.25837016 2.00283742 86 86 86
0.21139908 0.25837666 2.00288773 84 84 83
0.21501811 0.25838313 2.00293779 83 83 82
0.21863736 0.25838959 2.00298810 81 81 81
0.22225675 0.25839606 2.00303817 79 79 79
0.22587633 0.25840253 2.00308824 82 82 82
0.22949611 0.25840902 2.00313854 77 77 77
0.23311605 0.25841546 2.00318861 77 77 77
0.23673619 0.25842196 2.00323892 77 77 77
0.24035653 0.25842845 2.00328922 76 76 76
0.24397701 0.25843489 2.00333929 73 73 73
0.24759769 0.25844139 2.00338960 69 69 69
0.25140023 0.25863478 2.00488853 67 67 67
0.25540873 0.25903156 2.00796437 63 63 63
0.25942954 0.25942954 2.01104951 58 58 58
0.26346272 0.25982875 2.01414418 48 48 48
0.26750833 0.26022917 2.01724815 45 45 45
0.27308846 0.26209161 2.03168535 34 34 34
0.27907398 0.26428860 2.04871607 28 28 28
0.28361061 0.26507398 2.05480409 40 40 40
0.28449711 0.26247156 2.03463054 55 55 54
0.28682262 0.26124609 2.02513099 69 69 69
0.28912646 0.26003197 2.01571941 81 81 81
0.29195121 0.25931069 2.01012826 87 87 87
0.29522890 0.25900447 2.00775456 95 95 95
0.29849890 0.25869903 2.00538683 95 95 95
0.30176118 0.25839430 2.00302458 95 95 95
0.30504736 0.25811702 2.00087500 94 94 94
0.30866516 0.25812349 2.00092530 94 94 94
0.31228313 0.25812998 2.00097561 91 91 91
0.31590128 0.25813648 2.00102592 91 91 91
0.31951961 0.25814298 2.00107622 92 92 92
0.32313812 0.25814945 2.00112653 93 93 93
0.32675683 0.25815594 2.00117683 95 95 95
0.33037570 0.25816244 2.00122714 93 93 93
0.33399478 0.25816894 2.00127745 91 91 91
0.33761400 0.25817540 2.00132775 90 90 90
0.34123343 0.25818190 2.00137806 90 90 90
0.34485304 0.25818840 2.00142837 90 90 90
0.34847280 0.25819489 2.00147867 89 89 89
0.35209277 0.25820136 2.00152898 88 88 88
0.35571292 0.25820786 2.00157928 90 90 90
0.35933331 0.25821438 2.00162983 88 88 88
0.36295378 0.25822085 2.00167990 85 85 85
0.36657450 0.25822735 2.00173044 88 88 87
0.37019539 0.25823385 2.00178075 87 87 87
0.37381643 0.25824034 2.00183105 83 83 83
0.37743768 0.25824684 2.00188136 82 82 82
0.38105908 0.25825331 2.00193167 81 81 81
0.38468075 0.25825983 2.00198221 79 79 79
0.38830253 0.25826633 2.00203252 78 78 78
0.39191902 0.25826922 2.00205493 76 76 76
0.39583236 0.25846589 2.00357938 74 74 74
0.39988798 0.25875106 2.00579000 70 70 69
0.40395260 0.25903687 2.00800562 62 62 62
0.40802622 0.25932333 2.01022625 54 54 54
0.41210884 0.25961041 2.01245165 84 84 84
0.11570981 0.35697708 2.72905135 104 104 104
0.11583219 0.34276873 2.62042999 72 72 72
0.11700777 0.33266914 2.54321980 74 74 74
0.11811604 0.32314765 2.47042894 77 77 77
0.11916265 0.31415606 2.40168929 80 80 80
0.12015259 0.30565131 2.33667135 81 81 81
0.12133412 0.29819402 2.27966118 82 82 82
0.12299987 0.29237676 2.23518872 83 83 83
0.12464165 0.28687364 2.19311810 84 84 84
0.12654287 0.28228793 2.15806079 86 86 86
0.12838423 0.27784649 2.12410641 87 87 87
0.13016857 0.27354267 2.09120417 87 87 87
0.13189846 0.26937011 2.05930543 89 89 88
0.13453692 0.26723090 2.04295135 89 89 89
0.13767637 0.26617432 2.03487396 94 94 94
0.14078863 0.26512146 2.02682495 95 95 95
0.14387630 0.26407677 2.01883841 96 96 96
0.14719269 0.26349306 2.01437616 96 96 96
0.15064061 0.26316732 2.01188588 93 93 93
0.15407999 0.26284233 2.00940132 94 94 94
0.15751091 0.26251817 2.00692320 93 93 93
0.16093336 0.26219481 2.00445104 93 93 93
0.16436201 0.26189551 2.00216293 90 90 89
0.16797858 0.26190209 2.00221324 86 86 85
0.17159532 0.26190862 2.00226331 88 88 88
0.17521223 0.26191518 2.00231338 91 91 91
0.17882934 0.26192176 2.00236368 91 91 91
0.18244661 0.26192832 2.00241375 91 91 91
0.18606409 0.26193491 2.00246406 88 88 88
0.18968174 0.26194143 2.00251412 82 82 81
0.19329955 0.26194799 2.00256419 86 86 86
0.19691758 0.26195458 2.00261450 85 85 85
0.20053576 0.26196113 2.00266457 88 88 88
0.20415412 0.26196766 2.00271463 87 87 87
0.20777269 0.26197425 2.00276494 86 86 86
0.21139143 0.26198083 2.00281525 86 86 86
0.21501033 0.26198739 2.00286531 84 84 84
0.21862942 0.26199394 2.00291538 81 81 81
0.22224870 0.26200050 2.00296569 79 79 79
0.22586815 0.26200706 2.00301576 81 81 81
0.22948781 0.26201364 2.00306606 77 77 77
0.23310761 0.26202020 2.00311613 76 76 76
0.23672761 0.26202673 2.00316620 77 77 76
0.24034780 0.26203331 2.00321651 74 74 73
0.24396816 0.26203987 2.00326657 70 70 70
0.24758871 0.26204646 2.00331688 70 70 69
0.25139952 0.26225129 2.00488281 69 69 69
0.25540802 0.26265362 2.00795865 63 63 63
0.25942880 0.26305717 2.01104379 59 59 59
0.26346195 0.26346195 2.01413822 48 48 48
0.26750755 0.26386800 2.01724243 45 45 45
0.27312768 0.26579541 2.03197718 33 33 33
0.27911440 0.26802376 2.04901266 28 28 28
0.28361064 0.26878133 2.05480433 40 40 40
0.28449711 0.26614246 2.03463054 55 55 54
0.28682262 0.26489988 2.02513099 69 69 69
0.28912646 0.26366878 2.01571941 81 81 81
0.29195121 0.26293743 2.01012826 84 84 84
0.29522890 0.26262692 2.00775456 87 87 87
0.29849890 0.26231721 2.00538683 94 95 94
0.30176118 0.26200822 2.00302458 95 95 95
0.30504736 0.26172704 2.00087500 94 94 94
0.30866516 0.26173362 2.00092530 95 95 95
0.31228313 0.26174021 2.00097561 92 92 92
0.31590128 0.26174676 2.00102592 93 94 93
0.31951961 0.26175335 2.00107622 93 94 93
0.32313812 0.26175994 2.00112653 93 93 93
0.32675683 0.26176652 2.00117683 92 92 92
0.33037570 0.26177311 2.00122714 91 91 91
0.33399478 0.26177967 2.00127745 92 92 92
0.33761400 0.26178625 2.00132775 93 93 93
0.34123343 0.26179284 2.00137806 91 91 91
0.34485304 0.26179942 2.00142837 90 90 90
0.34847280 0.26180601 2.00147867 93 93 92
0.35209277 0.26181257 2.00152898 88 88 87
0.35571292 0.26181915 2.00157928 88 88 88
0.35933331 0.26182577 2.00162983 88 88 88
0.36295378 0.26183233 2.00167990 87 87 86
0.36657450 0.26183894 2.00173044 84 84 84
0.37019539 0.26184550 2.00178075 87 87 86
0.37381643 0.26185209 2.00183105 84 84 84
0.37743768 0.26185867 2.00188136 82 82 82
0.38105908 0.26186526 2.00193167 81 81 81
0.38468075 0.26187187 2.00198221 80 80 80
0.38830253 0.26187846 2.00203252 79 79 78
0.39191011 0.26187542 2.00200939 75 75 75
0.39583269 0.26208100 2.00358105 73 73 73
0.39988837 0.26237020 2.00579190 70 70 70
0.40395293 0.26266000 2.00800729 64 64 63
0.40802658 0.26295045 2.01022792 53 53 53
0.41210920 0.26324156 2.01245332 84 84 84
0.11572207 0.36193922 2.72934031 104 104 104
0.11574237 0.34722710 2.61839795 72 72 72
0.11691971 0.33700386 2.54130578 74 74 74
0.11802968 0.32736537 2.46862292 77 77 77
0.11907796 0.31826290 2.39998245 79 79 79
0.12006950 0.30965292 2.33505559 81 81 81
0.12128056 0.30217358 2.27865481 82 82 82
0.12294664 0.29628125 2.23422146 83 83 83
0.12464003 0.29082674 2.19308949 84 84 84
0.12654123 0.28617784 2.15803289 86 86 86
0.12838261 0.28167528 2.12407947 86 86 86
0.13016695 0.27731219 2.09117794 87 87 87
0.13189684 0.27308220 2.05928016 88 88 88
0.13453279 0.27090850 2.04288864 90 90 90
0.13767216 0.26983744 2.03481174 92 92 92
0.14078449 0.26877040 2.02676535 95 95 95
0.14387210 0.26771137 2.01877928 95 95 95
0.14718768 0.26711839 2.01430774 96 96 96
0.15063548 0.26678815 2.01181746 96 96 96
0.15407477 0.26645872 2.00933337 94 94 94
0.15750557 0.26613012 2.00685525 92 92 92
0.16092792 0.26580229 2.00438333 94 94 93
0.16435608 0.26549828 2.00209069 91 91 91
0.16797251 0.26550493 2.00214076 92 92 92
0.17158912 0.26551160 2.00219107 90 90 90
0.17520590 0.26551822 2.00224113 89 89 89
0.17882288 0.26552486 2.00229120 90 90 90
0.18244001 0.26553151 2.00234127 89 89 89
0.18605736 0.26553819 2.00239158 87 87 86
0.18967487 0.26554483 2.00244164 85 85 85
0.19329257 0.26555148 2.00249195 92 92 92
0.19691046 0.26555812 2.00254202 85 85 85
0.20052852 0.26556480 2.00259233 86 86 86
0.20414676 0.26557145 2.00264239 86 86 86
0.20776516 0.26557809 2.00269246 85 85 85
0.21138377 0.26558474 2.00274277 84 84 84
0.21500255 0.26559138 2.00279284 84 84 84
0.21862151 0.26559803 2.00284290 83 83 83
0.22224067 0.26560470 2.00289321 79 79 79
0.22585998 0.26561135 2.00294328 78 78 78
0.22947951 0.26561800 2.00299358 77 77 77
0.23309918 0.26562464 2.00304365 79 79 79
0.23671907 0.26563132 2.00309396 77 77 76
0.24033910 0.26563796 2.00314403 74 74 74
0.24395932 0.26564461 2.00319409 71 71 71
0.24757975 0.26565129 2.00324440 69 69 69
0.25139880 0.26586777 2.00487709 68 68 68
0.25540727 0.26627567 2.00795293 64 64 64
0.25942805 0.26668480 2.01103806 56 56 56
0.26346120 0.26709515 2.01413250 46 46 46
0.26750678 0.26750678 2.01723647 43 43 43
0.27316689 0.26950023 2.03226900 32 32 32
0.27915481 0.27175999 2.04930949 28 28 28
0.28361067 0.27248868 2.05480456 40 40 40
0.28449711 0.26981339 2.03463054 55 55 55
0.28682262 0.26855367 2.02513099 69 69 69
0.28912649 0.26730561 2.01571965 80 80 80
0.29195121 0.26656413 2.01012826 84 84 84
0.29522890 0.26624936 2.00775456 89 89 89
0.29849890 0.26593539 2.00538683 94 94 94
0.30176118 0.26562211 2.00302458 95 95 95
0.30504736 0.26533705 2.00087500 92 92 92
0.30866516 0.26534373 2.00092530 92 92 92
0.31228313 0.26535040 2.00097561 94 95 94
0.31590128 0.26535708 2.00102592 93 94 93
0.31951961 0.26536375 2.00107622 94 94 94
0.32313812 0.26537043 2.00112653 93 93 92
0.32675683 0.26537710 2.00117683 91 91 91
0.33037570 0.26538375 2.00122714 89 89 89
0.33399478 0.26539043 2.00127745 92 92 92
0.33761400 0.26539710 2.00132775 94 94 94
0.34123343 0.26540378 2.00137806 92 92 92
0.34485304 0.26541045 2.00142837 92 92 92
0.34847280 0.26541713 2.00147867 93 93 93
0.35209277 0.26542377 2.00152898 89 89 89
0.35571292 0.26543045 2.00157928 86 86 85
0.35933331 0.26543716 2.00162983 87 87 86
0.36295378 0.26544380 2.00167990 87 87 87
0.36657450 0.26545051 2.00173044 82 82 82
0.37019539 0.26545718 2.00178075 86 86 86
